author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification
UCsBlHxHw9fR8ttXDwmmABjQ,-1,1,1,['6ae4abb6eb224692f86088349ee348a9'],0.47495873651244225,0.32378074991475714,0.24330251420761476,0.5870637684122413,0,likely_human
UCDrap_MTaiPQmmAwm0FDeGQ,-1,1,1,['3bf6a07eb81df037ec7a777dd9684dca'],0.48537094661040836,0.3236500922200421,0.20371320108221297,0.620404970133758,0,likely_human
UCEy9eNxoum6AJsXgC4vvZmQ,8,1,1,['e87dc04b2c0fe2ad32ee92c4bc161817'],0.46768307087544575,0.3235919355952711,0.16033014815774688,0.7027361380106893,0,likely_human
UCfmsgMioek1Py1t9RTscr-Q,-1,1,1,['943eb4adacb842494f75afa35011955f'],0.4903148660899338,0.322826059849179,0.19134283242651762,0.6210173180075376,0,likely_human
UCMaVx8AVogyxMVMXbOZMMAQ,-1,1,1,['e3e89d6a9642e5a4939f59fd68f99138'],0.4786753431737212,0.3226267161724504,0.23634845858388742,0.5761802873777285,0,likely_human
UCnc60h_tTmbtrxz5quwQgRA,49,1,1,['a2c25a58c7890c1abfb53c073556b06d'],0.446156526062216,0.3216569910718849,0.22316165043104325,0.5886806113786348,0,likely_human
UClZ5SA1WCy9IYU2O9JuXwkw,-1,1,1,['ce79525e845d9e5cd35af638e45f8748'],0.4714127378192404,0.32115961945512317,0.22018222732054754,0.6248828897249546,0,likely_human
UCQ_rjNVKcTpeAuZuuto3gfg,49,1,1,['880fa48b6fc4098d45f74733f955f51b'],0.47337387261975516,0.32109779858708404,0.19190688666899658,0.5233990600302034,0,likely_human
UCx6U3-hodIbQEEqKY7TJVQg,27,1,1,['f5204467930e4374229c8f18ed7d06da'],0.4648298506637295,0.31957276081020064,0.19171721245055634,0.6051166592260318,0,likely_human
UCcgyWfGly9_RUYQdfIDkBtA,2,1,1,['2934e6544fbf79d27a47dfe08b1fb962'],0.4463358412888623,0.3194942863689064,0.20017319650204438,0.6431923032278016,0,likely_human
UCgENAbI4Ka34SRrj6LikV1A,-1,1,1,['63bc6fa0f219518a39a3a16ec5780532'],0.47682951400253987,0.31935073553341,0.2206424684502315,0.5802782281795924,0,likely_human
UCouz1jLORNofXnAItDVYpnw,-1,1,1,['73684eee194f10e4b7d8869b62292136'],0.467688764726899,0.3188047615762624,0.13767009907711864,0.795422324520966,0,likely_human
UC24J8eZZ6kBPsljGa7aLp_Q,2,1,1,['c60fef437b9e429ba20287ccef8e1c06'],0.47293693682950966,0.31872725985026457,0.17974139822672663,0.5599244464218287,0,likely_human
UCSgdZpsLGrHgEVODlOfc_Gw,-1,1,1,['d511fa1ca5a90f2912715c5c48102f88'],0.4634017873731698,0.3183435537749537,0.2354828159919581,0.6053039186745601,0,likely_human
UC8xx46x6p7mv1wnxn0yTx0A,-1,1,1,['5f53b79c4b08fac0231d1fde5f913dca'],0.4875003486005093,0.31820464913134594,0.17322950181772293,0.6271536370516142,0,likely_human
UCzDYAo9oWnsZr5JCvOEcuHA,38,1,1,['03898d62011f7e53399cf34957b3c055'],0.46892246171635676,0.3179253679136362,0.2207713272375284,0.5134970723896662,0,likely_human
UClUd8QAgpS5IJadnA0_KElA,0,1,1,['75a696e9a42b4443e744f333393026dd'],0.42216815675316594,0.3176321631863104,0.15954753856299,0.39873828657402954,0,likely_human
UCnLbRuczo3SG6VCgVuVJ9Og,-1,1,1,['1310548eb1619a636f7d17c469b43790'],0.47945454880224947,0.31721799605010514,0.22704847996876953,0.5361692766694777,0,likely_human
UCmT53fTWFrDZPX-G1c_bs3Q,-1,1,1,['f13e25abb9e2d681c1bc27975855a6c1'],0.47264611257045297,0.31689784054846115,0.22058077681667648,0.5753732531566279,0,likely_human
UCdPNJWwiaDMXbQu_9OlA0mg,-1,1,1,['54eadc1b8cd21444db1d3f477927f6f5'],0.48013102697299703,0.31684475626374986,0.20512611599760905,0.5741268349097173,0,likely_human
UCDg8mDIyj0YLtze-Ls8rRyw,47,2,1,"['5fee731f5220d480488f45699a0cbda2', '75faae048c0108ef79de36e054821b42']",0.47759462612212694,0.3168185708667386,0.2035847849844511,0.49859129555934867,0,likely_human
UCV8kFrRv8AaZXG8EandI_rA,-1,1,1,['fed8b6ff87dc04a894c1c23b76d07d82'],0.45169821515613984,0.3161668339333005,0.21170775779612225,0.6822365965154138,0,likely_human
UCdt4LZieIjmJXXVbFIApiWw,27,1,1,['bec6ffa4c01c986b98742f0d61eed71d'],0.45893430195185114,0.3160789784187067,0.21716746725814767,0.5459390945267167,0,likely_human
UC8GlUJ-8MVScvNLsnRFUG1Q,-1,1,1,['64ef63d37ceb8517b52df8d7b7defdbe'],0.4539472343997174,0.3159103781506938,0.255725385293847,0.5784345743366571,0,likely_human
UCymifMxH_V6Tjk9S3sSQrIQ,24,1,1,['05316207de5d8895bff6c1c90df9cf20'],0.47223415748732656,0.315750028513467,0.15860325293780514,0.6071120163838313,0,likely_human
UCXm4o4qoaVv7PfNnrz3P4dw,-1,1,1,['d8b484600f084aecf191b6582da1d6e6'],0.45928724505579877,0.3156420868669378,0.2340771055421262,0.598171303518379,0,likely_human
UCIuKbzGT6AEseACAexhYK-w,-1,1,1,['582420c459677821b2a80148ded3c0f1'],0.46962142122266076,0.31549794366463174,0.181141933622611,0.662628098431002,0,likely_human
UCsSnQHpXzCqzj-O6bCFC6dA,32,1,1,['aca5c8dd6ddada2df4185b3fee3976a5'],0.4640872251267203,0.31541989544397125,0.22874878031182,0.4976627206915433,0,likely_human
UCqCwwwxTHVjCOn56Ycen4bQ,-1,1,1,['d9bb0d8ce9b5316f1abe97c47172d3cb'],0.47040899566259636,0.3151503255822088,0.23052768845471702,0.5512068176539067,0,likely_human
UC4pzFxy6oBotNFybMhORSbQ,-1,1,1,['ba5f4a0f0cff1321637cc0b3362ef91d'],0.4794397027205475,0.3149996320612708,0.19175594909693036,0.5869322034368167,0,likely_human
UC2_tHysooSIJpx67VCgTDXQ,22,1,1,['a73a8f15af5b083526a2301f5d8ed2e0'],0.45954268393456155,0.3148055195973218,0.2202696292385283,0.5240963987892728,0,likely_human
UC3qL3QifHRuL_3Ug4l9vE7w,-1,1,1,['58f51b8a93db766fc2055bf1126ddebf'],0.48889132942600644,0.31429261813490106,0.22305655377938322,0.4708384339661131,0,likely_human
UCeGgdNfeakvYJPXgDW5019Q,29,1,1,['3553c5b2378cfb7524d3e352c2c053b4'],0.47528488148915604,0.3142428145494962,0.20025863098474583,0.48806285342438493,0,likely_human
UCVPiDAsSpaqSB7AQlAFrQ7Q,-1,1,1,['1dea49e3de96c8df84c9f39ce6ad7cd0'],0.4733172456352306,0.3136862345159321,0.2094207276456406,0.564790121953638,0,likely_human
